,id,name,type,summary,difficulty,stars,starVotes,location,length,ascent,descent,high,low,longitude,latitude,conditionStatus,conditionDetails,conditionDate,popular_vote
331,7043201,Olmstead - Cave Valley Shortcut,Connector,,Easy/Intermediate,0.0,0,"Auburn, California",0.3,8,-31,1509,1479,-121.0243,38.8761,Unknown,,1970-01-01 00:00:00,0.0
332,7043212,Knickerbocker Stream Crossing Shortcut,Connector,,Easy/Intermediate,0.0,0,"Auburn, California",0.2,8,-8,1452,1446,-121.0228,38.8789,Unknown,,1970-01-01 00:00:00,0.0
333,7043210,Blue Oak Trail,Trail,A short alternate route through rolling hills within the Olmstead Loop.,Easy/Intermediate,2.0,1,"Auburn, California",0.6,16,-32,1469,1442,-121.0221,38.8839,Unknown,,1970-01-01 00:00:00,2.0
334,7016869,Kuic Hill Road,Trail,"A strenuous, though non-technical ascent leading to the A-Frame.",Extremely Difficult,3.0,2,"Vacaville, California",0.7,395,-6,579,184,-122.0036,38.3434,Unknown,,1970-01-01 00:00:00,6.0
335,7017001,Rumbling Paddoka,Trail,Mostly tree-covered that meanders up the East side of the Lagoon with a view of I-80.,Intermediate,3.0,2,"Vacaville, California",0.6,159,-2,370,213,-122.0036,38.3412,Unknown,,1970-01-01 00:00:00,6.0
336,7017003,Elevator Shaft,Trail,"A tree-covered trail in the beginning, leading to an open and airy hillside.",Intermediate,3.5,2,"Vacaville, California",0.3,356,0,580,224,-122.0036,38.3412,Unknown,,1970-01-01 00:00:00,7.0
337,7047949,Dave Moore Nature Trail,Trail,"This is a great, short loop trail down to the South Fork American River.",Easy,4.0,3,"Auburn Lake Trails, California",1.1,103,-102,777,697,-120.9222,38.8142,Unknown,,1970-01-01 00:00:00,12.0
338,7071833,Life Flight Trail,Trail,Needs Summary,Easy,3.0,1,"Vacaville, California",0.4,0,-61,519,457,-122.0041,38.3366,Unknown,,1970-01-01 00:00:00,3.0
339,7042591,Ranch Road Trail,Connector,,Easy/Intermediate,0.0,0,"Auburn, California",0.6,47,-71,1563,1492,-121.0203,38.8925,Unknown,,1970-01-01 00:00:00,0.0
340,7017004,Chester's Trail,Trail,Starts open and descends into the trees.,Easy/Intermediate,3.0,2,"Vacaville, California",0.6,2,-210,479,271,-122.0058,38.3372,Unknown,,1970-01-01 00:00:00,6.0
341,7089953,Manzanita Trail,Trail,This trail is a short connector trail from Canyon Rd to Stagecoach.,Intermediate,4.0,1,"Auburn, California",1.4,193,-53,1197,1047,-121.0447,38.913,Unknown,,1970-01-01 00:00:00,4.0
342,7017002,Jepsen Trail,Trail,"An open, airy road to gravel track to singletrack.",Easy/Intermediate,2.5,2,"Vacaville, California",0.5,19,-18,200,187,-122.0103,38.3397,Unknown,,1970-01-01 00:00:00,5.0
343,7017005,Fence Line Trail,Connector,,Easy/Intermediate,0.0,0,"Vacaville, California",0.2,159,0,541,381,-122.0079,38.3378,Unknown,,1970-01-01 00:00:00,0.0
344,7019903,Pig Farm Trail,Connector,,Intermediate,3.0,2,"Auburn, California",0.5,0,-345,1367,1022,-121.0359,38.9065,Unknown,,1970-01-01 00:00:00,6.0
345,7063382,Upper Stagecoach Trail,Trail,Upper !Stagecoach Trail features some of the better views in Auburn State Recreation Area.,Intermediate,3.0,1,"Auburn, California",0.6,93,-28,1312,1220,-121.0473,38.9154,Unknown,,1970-01-01 00:00:00,3.0
346,7085944,Mountain Quarries Bypass Trail,Connector,,Easy/Intermediate,2.0,1,"Auburn, California",0.4,33,-75,657,582,-121.0426,38.9119,Unknown,,1970-01-01 00:00:00,2.0
347,7071834,Dean's Cutoff,Trail,Needs Summary,Easy/Intermediate,3.0,1,"Vacaville, California",0.3,110,-12,599,489,-122.0031,38.333,Unknown,,1970-01-01 00:00:00,3.0
348,7089971,Flood Trail,Trail,Needs Summary,Intermediate,0.0,0,"North Auburn, California",0.7,3,-361,1418,1060,-121.0498,38.9188,Unknown,,1970-01-01 00:00:00,0.0
349,7017000,Farmington Trail,Trail,"This trail shoots up from the gravel road between two slopes, opening up toward the top.",Intermediate,3.0,2,"Vacaville, California",0.5,259,-10,579,320,-122.0057,38.332,Unknown,,1970-01-01 00:00:00,6.0
350,7016861,Poindexter's Trail,Trail,Rolling ascent/descent to the 2nd Tower with great views of Vaca Valley and Suisun Bay at the top.,Easy/Intermediate,3.5,2,"Vacaville, California",2.6,668,-37,934,281,-122.0059,38.3321,Unknown,,1970-01-01 00:00:00,7.0
351,7016863,Lagoon Loop,Trail,A mixed open space trail with views of the Towers and the Lagoon.,Easy,3.0,4,"Vacaville, California",2.0,17,-19,232,216,-122.01,38.3341,Unknown,,1970-01-01 00:00:00,12.0
352,7071836,Pioneer's Grave Trail,Trail,Needs Summary,Intermediate,3.0,1,"Vacaville, California",0.6,111,-171,368,197,-122.0112,38.3347,Unknown,,1970-01-01 00:00:00,3.0
353,7022057,Pointed Rocks Fire Break Trail,Trail,"A famously steep trail up ""Training Hill"" to Pointed Rocks.",Intermediate/Difficult,3.5,2,"Auburn, California",1.7,1017,-18,1624,611,-121.0399,38.9151,Unknown,,1970-01-01 00:00:00,7.0
354,7063381,Tinker's Cut-Off,Trail,Needs Summary,Extremely Difficult,3.0,1,"North Auburn, California",0.3,308,0,910,601,-121.0408,38.9161,Unknown,,1970-01-01 00:00:00,3.0
355,7016862,AT&T Service Road,Trail,Gravel Service Road to the Tower with views of the Lagoon all the way up.,Easy/Intermediate,3.3,3,"Vacaville, California",1.7,718,0,956,239,-122.009,38.3322,Unknown,,1970-01-01 00:00:00,9.899999999999999
356,7089960,Quarry Trail,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Auburn, California",5.8,748,-749,903,605,-121.0349,38.9119,Unknown,,1970-01-01 00:00:00,0.0
357,7071835,Butcher Road Bike Path,Trail,Needs Summary,Easy,3.0,1,"Vacaville, California",1.2,48,-77,269,192,-122.0149,38.3368,Unknown,,1970-01-01 00:00:00,3.0
358,7022108,Quarry Trail,Trail,An even dirt road on the south bank of the American River.,Easy,3.6,10,"Auburn, California",5.6,710,-655,884,613,-121.0348,38.9119,All Clear,Dry,2020-01-25 19:33:44,36.0
359,7089206,Monument Trail,Trail,Needs Summary,Intermediate,0.0,0,"Placerville, California",0.5,241,0,1000,760,-120.8929,38.8016,Unknown,,1970-01-01 00:00:00,0.0
360,7089207,Gold Discovery Museum Trail,Trail,Needs Summary,Easy,0.0,0,"Placerville, California",0.4,32,-2,781,751,-120.8938,38.8024,Unknown,,1970-01-01 00:00:00,0.0
361,7089205,Monroe Ridge Trail,Trail,Needs Summary,Intermediate,0.0,0,"Georgetown, California",2.2,610,-388,1268,749,-120.895,38.8041,Unknown,,1970-01-01 00:00:00,0.0
362,7089208,Gold Discovery Trail,Trail,Needs Summary,Easy,0.0,0,"Placerville, California",0.5,22,-21,757,743,-120.8916,38.8015,Unknown,,1970-01-01 00:00:00,0.0
363,7016860,The Wall,Connector,,Extremely Difficult,0.0,0,"Vacaville, California",0.1,127,0,549,422,-122.0027,38.3258,Unknown,,1970-01-01 00:00:00,0.0
364,7089970,Mossy Rock Trail,Trail,Needs Summary,Intermediate,0.0,0,"North Auburn, California",0.9,70,-368,1286,988,-121.0441,38.9216,Unknown,,1970-01-01 00:00:00,0.0
365,7089209,Levee Trail,Trail,Needs Summary,Easy,0.0,0,"Placerville, California",0.3,4,-17,760,747,-120.8897,38.8023,Unknown,,1970-01-01 00:00:00,0.0
366,7089952,Lake Clementine Trail,Trail,The connecting climb between the end of Confluence and the Connector/Culvert trailhead.,Intermediate,3.0,1,"North Auburn, California",1.9,404,-46,976,582,-121.0356,38.9162,Unknown,,1970-01-01 00:00:00,3.0
367,7063379,Stagecoach Trail #36,Trail,A varied trail that's a pleasure to travel all year round.,Easy/Intermediate,4.0,2,"North Auburn, California",2.1,782,-12,1355,586,-121.0365,38.9171,Unknown,,1970-01-01 00:00:00,8.0
368,7089969,Bridgeview Trail,Trail,Needs Summary,Intermediate,0.0,0,"North Auburn, California",0.7,464,0,1232,768,-121.0387,38.9196,Unknown,,1970-01-01 00:00:00,0.0
369,7089968,Clarks Hole Trail,Trail,Needs Summary,Easy/Intermediate,0.0,0,"North Auburn, California",0.6,76,-77,811,771,-121.0398,38.9214,Unknown,,1970-01-01 00:00:00,0.0
370,7061095,El Dorado Trail Connector,Trail,Needs Summary,Easy,0.0,0,"Placerville, California",2.3,99,-111,1903,1809,-120.7891,38.7331,Unknown,,1970-01-01 00:00:00,0.0
371,7022115,PG&E Road Trail,Trail,"Popular for reaching the quarry, but less often followed to the top.",Easy/Intermediate,3.0,1,"Auburn Lake Trails, California",1.3,669,-16,1363,710,-121.0151,38.9165,Unknown,,1970-01-01 00:00:00,3.0
372,7002616,Confluence Trail,Trail,A beautiful benchcut trail above the waters of the Middle Fork American River.,Easy/Intermediate,4.3,3,"Auburn Lake Trails, California",1.7,12,-472,1060,588,-121.0125,38.9205,Unknown,,1970-01-01 00:00:00,12.899999999999999
373,7089948,Culvert Trail,Trail,An a great trail in the downhill direction.,Intermediate/Difficult,5.0,1,"North Auburn, California",1.2,0,-445,1600,1156,-121.0196,38.9305,Unknown,,1970-01-01 00:00:00,5.0
374,7089950,Stonewall Trail,Trail,This trail is an alternate connector to the Confluence Trail from Old Foresthill Road.,Intermediate/Difficult,4.0,1,"Auburn Lake Trails, California",1.4,430,-213,1295,874,-121.0063,38.9244,Unknown,,1970-01-01 00:00:00,4.0
375,7089951,Murderers Trail,Trail,Needs Summary,Intermediate/Difficult,3.0,1,"Auburn Lake Trails, California",0.3,0,-225,873,647,-121.0063,38.9244,Unknown,,1970-01-01 00:00:00,3.0
376,7089954,Ranch Trail,Trail,Needs Summary,Intermediate,0.0,0,"Auburn Lake Trails, California",1.2,637,0,1532,895,-121.0057,38.9246,Unknown,,1970-01-01 00:00:00,0.0
377,7089949,Fuel Break Trail,Trail,A fire road connecting Foresthill Rd to Lower Lake Clementine Rd.,Easy/Intermediate,3.0,1,"North Auburn, California",1.5,144,-346,1652,1322,-121.012,38.9329,Unknown,,1970-01-01 00:00:00,3.0
378,7089967,Lake Clementine Access Trail,Trail,Needs Summary,Intermediate,0.0,0,"Auburn Lake Trails, California",1.4,11,-737,1494,767,-121.0036,38.9354,Unknown,,1970-01-01 00:00:00,0.0
379,7089955,Squaw Flat Trail,Trail,Needs Summary,Intermediate,0.0,0,"Auburn Lake Trails, California",1.6,390,-240,1709,1514,-120.9953,38.9363,Unknown,,1970-01-01 00:00:00,0.0
380,7089959,River Bar Trail,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Auburn Lake Trails, California",2.1,266,-334,890,631,-120.9804,38.931,Unknown,,1970-01-01 00:00:00,0.0
381,7089958,Grizzly Bear Trail,Trail,Needs Summary,Extremely Difficult,0.0,0,"Auburn Lake Trails, California",0.9,9,-914,1604,700,-120.9792,38.9395,Unknown,,1970-01-01 00:00:00,0.0
382,7089957,Hoosier Bar OHV Trail,Trail,Needs Summary,Difficult,0.0,0,"Auburn Lake Trails, California",1.3,0,-995,1690,695,-120.9771,38.9412,Unknown,,1970-01-01 00:00:00,0.0
383,7047000,Serpentine Road,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Angwin, California",0.3,7,-97,1365,1269,-122.406,38.5646,Unknown,,1970-01-01 00:00:00,0.0
384,7045383,Dan's Wild Ride,Trail,A mountain bike and foot trail connecting Las Posadas State Park with Moore Creek Park.,Easy/Intermediate,4.0,1,"Angwin, California",3.1,118,-656,1219,681,-122.3987,38.5586,Unknown,,1970-01-01 00:00:00,4.0
385,7036576,Lakeview Connector Trail,Trail,Mostly downhill canopied singletrack.,Intermediate,5.0,1,"Auburn Lake Trails, California",3.7,286,-486,1722,1429,-120.9792,38.9485,Unknown,,1970-01-01 00:00:00,5.0
386,7047001,Oak Road,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Angwin, California",0.3,6,-70,1272,1203,-122.4048,38.5612,Unknown,,1970-01-01 00:00:00,0.0
387,7046998,Camp Road,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Angwin, California",1.5,489,-38,1731,1242,-122.4049,38.5609,Unknown,,1970-01-01 00:00:00,0.0
388,7047006,Powder House Road,Trail,Needs Summary,Easy,0.0,0,"Angwin, California",0.3,24,-15,1729,1706,-122.4156,38.5662,Unknown,,1970-01-01 00:00:00,0.0
389,7090549,Whale Rock Trail,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Auburn Lake Trails, California",0.6,95,-170,1779,1635,-120.9712,38.9471,Unknown,,1970-01-01 00:00:00,0.0
390,7047002,Cemetery Road,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Angwin, California",0.3,5,-90,1289,1199,-122.4063,38.5574,Unknown,,1970-01-01 00:00:00,0.0
391,7031020,Maine Bar Trail,Trail,Needs Summary,Intermediate,0.0,0,"Auburn Lake Trails, California",0.9,755,-49,1500,768,-120.9571,38.9374,Unknown,,1970-01-01 00:00:00,0.0
392,7089961,Waterfall Trail,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Auburn Lake Trails, California",1.1,302,-108,945,752,-120.9571,38.9374,Unknown,,1970-01-01 00:00:00,0.0
393,7047004,Pine Flat Road,Trail,Needs Summary,Easy,0.0,0,"Angwin, California",0.5,5,-13,1719,1706,-122.4236,38.5693,Unknown,,1970-01-01 00:00:00,0.0
394,7046999,Fire Road,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Angwin, California",1.1,4,-349,1715,1370,-122.4193,38.563,Unknown,,1970-01-01 00:00:00,0.0
395,7047003,4H Road,Trail,Needs Summary,Easy,0.0,0,"Angwin, California",0.2,17,0,1737,1719,-122.4194,38.5616,Unknown,,1970-01-01 00:00:00,0.0
396,7089962,Poverty Bar Trail,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Auburn Lake Trails, California",3.2,491,-440,879,660,-120.9483,38.9367,Unknown,,1970-01-01 00:00:00,0.0
397,7045392,Moore Creek Trail,Trail,A trail to the Top Secret Swimming Hole in Moore Creek Park.,Intermediate,4.3,3,"Saint Helena, California",3.1,531,-213,764,355,-122.3552,38.5093,Unknown,,1970-01-01 00:00:00,12.899999999999999
398,7079694,Bay Area Ridge Trail: Moore Creek Park,Trail,Follow the Bay Area Ridge Trail in Napa's Moore Creek Park.,Intermediate,3.0,1,"Saint Helena, California",4.9,962,-646,956,360,-122.3552,38.5093,Unknown,,1970-01-01 00:00:00,3.0
399,7089965,American Canyon Trail,Trail,Needs Summary,Intermediate,0.0,0,"Auburn Lake Trails, California",1.9,819,-2,1769,952,-120.9414,38.9334,Unknown,,1970-01-01 00:00:00,0.0
400,7089964,Dead Truck Trail,Trail,Needs Summary,Intermediate,0.0,0,"Auburn Lake Trails, California",0.6,350,-4,1312,964,-120.9413,38.9334,Unknown,,1970-01-01 00:00:00,0.0
401,7089966,French Hill Trail,Trail,Needs Summary,Intermediate/Difficult,0.0,0,"Auburn Lake Trails, California",1.3,742,-1,2083,1342,-120.9325,38.9378,Unknown,,1970-01-01 00:00:00,0.0
402,7051409,Busy Bee,Trail,Another twisting trail in the trees.,Intermediate,3.0,1,"Angwin, California",0.8,139,-63,1903,1816,-122.434,38.5875,Unknown,,1970-01-01 00:00:00,3.0
403,7051407,Busy Bird,Trail,"A short, twisting trail though the trees.",Intermediate,3.0,1,"Angwin, California",0.3,5,-100,1910,1816,-122.4339,38.5918,Unknown,,1970-01-01 00:00:00,3.0
404,7051410,Ridge Road,Trail,The gateway to all the trails in the forest behind PUC.,Easy,4.0,1,"Angwin, California",2.5,133,-212,1908,1767,-122.438,38.5924,Unknown,,1970-01-01 00:00:00,4.0
405,7044528,Coast to Crest Trail,Trail,A long trail that passes the Pardee Reservoir.,Intermediate,4.7,3,"Jackson, California",27.6,3311,-3625,1269,238,-120.7497,38.2973,Unknown,,1970-01-01 00:00:00,14.100000000000001
406,7063452,Middle Bar Trail,Trail,Needs Summary,Intermediate,3.0,1,"Jackson, California",2.2,585,-365,1196,613,-120.748,38.2972,Unknown,,1970-01-01 00:00:00,3.0
407,7063448,Independence Flat Trail,Trail,Needs Summary,Easy/Intermediate,3.0,1,"Jackson, California",1.7,162,-353,845,650,-120.7283,38.3073,Unknown,,1970-01-01 00:00:00,3.0
408,7014989,Codfish Creek Discovery Trail,Trail,An easy trail along the North Fork American River to Codfish Creek and waterfall.,Easy/Intermediate,4.1,7,"Meadow Vista, California",1.5,159,-51,919,794,-120.9402,39.0003,Unknown,,1970-01-01 00:00:00,28.699999999999996
409,7090999,Zim Zim Falls Trail,Trail,Needs Summary,Intermediate,4.0,1,"Middletown, California",4.1,696,-177,1406,715,-122.2836,38.7519,Unknown,,1970-01-01 00:00:00,4.0
410,7050078,Redwood Trail,Trail,Enjoy an easygoing hike through the redwoods.,Easy,5.0,1,"Deer Park, California",1.5,337,0,689,352,-122.5188,38.5519,Unknown,,1970-01-01 00:00:00,5.0
411,7085190,Bay Area Ridge Trail: Bothe-Napa Valley State Park,Trail,Needs Summary,Easy/Intermediate,3.0,1,"Deer Park, California",3.2,1101,-13,1442,354,-122.5188,38.5519,Unknown,,1970-01-01 00:00:00,3.0
412,7079645,Bay Area Ridge Trail: Rockville Trail,Trail,Needs Summary,Easy,3.0,1,"Green Valley, California",0.6,175,-3,314,141,-122.1325,38.2489,Unknown,,1970-01-01 00:00:00,3.0
413,7079706,Bay Area Ridge Trail: Rockville Hills Park and Vintage Valley Trail,Trail,"A nice hike in Rockville Hills Park, winter or summer.",Intermediate,3.0,1,"Green Valley, California",3.6,441,-640,543,28,-122.1389,38.2537,Unknown,,1970-01-01 00:00:00,3.0
414,7047964,Quarry Trail,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Green Valley, California",0.5,110,-10,257,147,-122.1329,38.2488,Unknown,,1970-01-01 00:00:00,0.0
415,7047969,Unknown Trail,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Green Valley, California",1.3,260,-124,365,157,-122.139,38.2535,Unknown,,1970-01-01 00:00:00,0.0
416,7047970,Cave Trail,Trail,Needs Summary,Intermediate/Difficult,0.0,0,"Green Valley, California",0.3,222,0,460,238,-122.139,38.2535,Unknown,,1970-01-01 00:00:00,0.0
417,7076876,Unnamed Fire Road - Rockville Hills East,Connector,,Easy,0.0,0,"Green Valley, California",0.6,7,-102,446,344,-122.1355,38.2503,Unknown,,1970-01-01 00:00:00,0.0
418,7047966,Upper Quarry Trail,Trail,Needs Summary,Intermediate,0.0,0,"Green Valley, California",0.4,185,-2,373,191,-122.1336,38.2484,Unknown,,1970-01-01 00:00:00,0.0
419,7047968,Old Ranch Road,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Green Valley, California",0.4,13,-117,455,338,-122.1359,38.2502,Unknown,,1970-01-01 00:00:00,0.0
420,7047959,Devil's Backbone Trail,Trail,Needs Summary,Intermediate,0.0,0,"Green Valley, California",0.4,95,-58,230,134,-122.1336,38.248,Unknown,,1970-01-01 00:00:00,0.0
421,7047973,Lake Front Trail,Trail,Needs Summary,Easy/Intermediate,3.0,1,"Green Valley, California",0.5,21,-70,417,347,-122.1381,38.2508,Unknown,,1970-01-01 00:00:00,3.0
422,7047972,Rock Garden,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Green Valley, California",0.3,3,-100,476,376,-122.1387,38.2496,Unknown,,1970-01-01 00:00:00,0.0
423,7047971,Outside Loop,Trail,Needs Summary,Easy,0.0,0,"Green Valley, California",0.8,0,-186,517,331,-122.1398,38.2498,Unknown,,1970-01-01 00:00:00,0.0
424,7047960,Lower Tilley Loop,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Green Valley, California",1.3,180,-161,297,149,-122.1336,38.2438,Unknown,,1970-01-01 00:00:00,0.0
425,7047962,Manzanita Trail,Trail,Needs Summary,Intermediate,0.0,0,"Green Valley, California",0.3,77,-41,414,336,-122.1324,38.2424,Unknown,,1970-01-01 00:00:00,0.0
426,7047961,Upper Tilley Loop,Connector,,Easy/Intermediate,0.0,0,"Green Valley, California",0.5,64,-100,357,259,-122.1336,38.2426,Unknown,,1970-01-01 00:00:00,0.0
427,7047992,Connector Trail,Connector,,Easy,0.0,0,"Green Valley, California",0.2,0,-19,317,298,-122.1354,38.244,Unknown,,1970-01-01 00:00:00,0.0
428,7047974,May-December Trail,Trail,Needs Summary,Easy,0.0,0,"Green Valley, California",0.5,10,-81,448,368,-122.1422,38.2491,Unknown,,1970-01-01 00:00:00,0.0
429,7047993,Connector Trail,Connector,,Easy,0.0,0,"Green Valley, California",0.1,1,-17,318,302,-122.1353,38.2433,Unknown,,1970-01-01 00:00:00,0.0
430,7047995,Connector Trail,Connector,,Easy,0.0,0,"Green Valley, California",0.0,0,-1,323,321,-122.1374,38.2443,Unknown,,1970-01-01 00:00:00,0.0
431,7047990,Connector Trail,Connector,,Easy,0.0,0,"Green Valley, California",0.1,0,-131,351,220,-122.1313,38.2391,Unknown,,1970-01-01 00:00:00,0.0
432,7047994,Connector Trail,Connector,,Easy,0.0,0,"Green Valley, California",0.3,0,-26,343,318,-122.139,38.245,Unknown,,1970-01-01 00:00:00,0.0
433,7050079,Ritchey Canyon Trail,Trail,Needs Summary,Intermediate,5.0,1,"Deer Park, California",1.6,619,-7,1075,464,-122.5268,38.5488,Unknown,,1970-01-01 00:00:00,5.0
434,7047991,Connector Trail,Connector,,Easy,0.0,0,"Green Valley, California",0.1,39,0,398,358,-122.1316,38.2391,Unknown,,1970-01-01 00:00:00,0.0
435,7076870,May-December,Connector,,Easy,0.0,0,"Green Valley, California",0.2,16,0,407,390,-122.1427,38.2472,Unknown,,1970-01-01 00:00:00,0.0
436,7076875,Arch Trail,Connector,,Easy,0.0,0,"Green Valley, California",0.5,47,-28,412,373,-122.1415,38.245,Unknown,,1970-01-01 00:00:00,0.0
437,7047985,Mini Rock Garden Trail,Trail,Needs Summary,Easy,0.0,0,"Green Valley, California",0.2,10,-22,336,314,-122.1389,38.2417,Unknown,,1970-01-01 00:00:00,0.0
438,7076889,Mystic Ridge,Connector,,Intermediate,0.0,0,"Green Valley, California",0.2,45,-20,535,490,-122.141,38.2424,Unknown,,1970-01-01 00:00:00,0.0
439,7076869,Cliffview (Outside Loop),Connector,,Intermediate,0.0,0,"Green Valley, California",0.2,25,-9,340,315,-122.1461,38.2461,Unknown,,1970-01-01 00:00:00,0.0
440,7076871,Fern Falls,Connector,,Difficult,0.0,0,"Green Valley, California",0.3,57,-6,269,214,-122.1481,38.2454,Unknown,,1970-01-01 00:00:00,0.0
441,7050081,Coyote Peak Trail,Trail,Needs Summary,Intermediate/Difficult,3.5,2,"Deer Park, California",1.3,505,-110,1045,560,-122.532,38.5462,Unknown,,1970-01-01 00:00:00,7.0
442,7076874,Unnamed Fire Road - Rockville Hills NW,Trail,Park Fire Road,Easy,2.0,1,"Green Valley, California",1.4,171,-103,475,317,-122.1473,38.2441,Unknown,,1970-01-01 00:00:00,2.0
443,7076892,Tower Loop,Connector,,Easy,0.0,0,"Green Valley, California",0.2,13,-13,556,543,-122.1427,38.2402,Unknown,,1970-01-01 00:00:00,0.0
444,7076873,Jockey Junction,Connector,,Easy,0.0,0,"Green Valley, California",0.3,22,-21,380,358,-122.1479,38.2441,Unknown,,1970-01-01 00:00:00,0.0
445,7047977,Upper Mystic,Trail,Needs Summary,Intermediate,0.0,0,"Green Valley, California",0.4,143,-53,514,381,-122.1473,38.2435,Unknown,,1970-01-01 00:00:00,0.0
446,7047979,Middle Mystic Trail,Trail,Needs Summary,Easy/Intermediate,0.0,0,"Green Valley, California",0.5,90,-28,437,354,-122.1475,38.2434,Unknown,,1970-01-01 00:00:00,0.0
447,7047982,Green Valley Trail,Trail,Needs Summary,Intermediate,0.0,0,"Green Valley, California",0.8,0,-460,537,77,-122.1435,38.2398,Unknown,,1970-01-01 00:00:00,0.0
448,7047980,Lower Mystic Trail,Connector,,Intermediate/Difficult,0.0,0,"Green Valley, California",0.3,73,-60,378,306,-122.1473,38.2424,Unknown,,1970-01-01 00:00:00,0.0
449,7047981,Black Oak Trail,Trail,Needs Summary,Easy,0.0,0,"Green Valley, California",0.6,45,-78,381,310,-122.1455,38.2409,Unknown,,1970-01-01 00:00:00,0.0
450,7050084,Vineyard Trail,Trail,The trail is basically a dirt road that makes a detour from the Ritchey Canyon Trail. It is wide and pretty level.,Easy/Intermediate,0.0,0,"Calistoga, California",0.8,76,-157,668,519,-122.5377,38.546,Unknown,,1970-01-01 00:00:00,0.0
451,7050082,South Fork Trail,Trail,Needs Summary,Intermediate,5.0,1,"Calistoga, California",0.9,423,-64,1116,696,-122.5419,38.5432,Unknown,,1970-01-01 00:00:00,5.0
452,7090997,Zim Zim Falls Overlook,Trail,Needs Summary,Easy/Intermediate,3.0,1,"Hidden Valley Lake, California",0.1,17,0,973,956,-122.3145,38.7786,Unknown,,1970-01-01 00:00:00,3.0
453,7050083,Spring Trail,Trail,Needs Summary,Intermediate,5.0,1,"Calistoga, California",0.8,22,-418,1110,694,-122.5504,38.54,Unknown,,1970-01-01 00:00:00,5.0
454,7050080,Upper Ritchey Trail,Trail,Needs Summary,Intermediate/Difficult,0.0,0,"Calistoga, California",1.6,782,-50,1810,1028,-122.5505,38.54,Unknown,,1970-01-01 00:00:00,0.0
455,7034204,Waterfall Trail,Trail,The easy and popular trail to the waterfall by Jenkinson Lake.,Easy,3.5,2,"Pollock Pines, California",0.9,173,-80,3620,3461,-120.5311,38.7375,All Clear,Dry,2020-02-16 17:57:40,7.0
456,7090998,Zim Zim Falls Overlook,Trail,Needs Summary,Intermediate,3.0,1,"Hidden Valley Lake, California",0.1,0,-78,1185,1107,-122.3168,38.7818,Unknown,,1970-01-01 00:00:00,3.0
457,7087715,Old Homestead Loop Trail,Trail,A loop trail in the Black Diamond Mines Regional Reserve.,Intermediate,4.0,1,"Antioch, California",3.8,689,-652,869,267,-121.8223,37.965,All Clear,"Dry - Not much shade on trail, but beautiful hike. Lots of cows!",2020-02-17 15:54:31,4.0
458,7035964,Long Canyon Trail,Trail,A nice day in the hills,Intermediate,4.0,1,"Hidden Valley Lake, California",8.0,1270,-1173,2260,1027,-122.3027,38.7963,Unknown,,1970-01-01 00:00:00,4.0
459,7087716,Contra Loma Trail,Trail,One of the many tails in the Black Diamond Mines Regional Reserve system.,Easy/Intermediate,3.0,1,"Antioch, California",1.0,436,0,738,303,-121.8228,37.9607,Unknown,,1970-01-01 00:00:00,3.0
460,7030886,Lower Oat Hill Mine Trail,Trail,A sloping trail winding over sweeping vistas of vineyards dotting the verdant Napa Valley.,Intermediate,4.0,6,"Calistoga, California",4.4,1904,0,2301,397,-122.5772,38.5892,Unknown,,1970-01-01 00:00:00,24.0
461,7085189,Bay Area Ridge Trail: Table Rock and Palisades Spur,Trail,Needs Summary,Intermediate,3.0,1,"Calistoga, California",15.7,5552,-1641,4309,398,-122.5772,38.5892,Unknown,,1970-01-01 00:00:00,3.0
462,7050603,Alan Thiesen Trail,Trail,A clear trail that is full of wildlife.,Easy/Intermediate,4.5,2,"Alta Sierra, California",1.1,253,-242,2405,2269,-121.0412,39.1471,Unknown,,1970-01-01 00:00:00,9.0
463,7041295,Fiddleneck Boat Launch Connector,Connector,,missing,0.0,0,"Valley Springs, California",0.5,0,-15,730,716,-120.8035,38.171,Unknown,,1970-01-01 00:00:00,0.0
464,7040718,Skyline Trail,Trail,Namesake trail stretching length of park ranges from smooth widetrack to park's gnarliest rockfalls.,Intermediate/Difficult,3.8,4,"Green Valley, California",3.8,342,-1153,995,184,-122.2153,38.2574,Unknown,,1970-01-01 00:00:00,15.2
465,7040725,Napa Solano Ridge Trail,Trail,A fairly easy singletrack loop encircling the upper reaches of Marie Creek.,Easy/Intermediate,3.0,1,"Napa, California",1.5,188,-189,1176,994,-122.2153,38.2574,Unknown,,1970-01-01 00:00:00,3.0
